pct_mouse_click	pct_scroll_move	pct_doubleclick	pct_input	screen_width	session_start	page_activity_duration	ack	pct_click	pct_mouse_move	browser_name	pct_scrandom	pct_scroll_move_duration	mouse_move_total_rel_distance	product_ean	screen_height	pct_rage_click	pct_wild_mouse	session_duration	wild_mouse_duration	session_id	pct_click_product_info	scroll_move_total_rel_distance	total_load_time	user_id
13.96079	48.64150	14.13550	0.02706	1920	2020-02-25 16:03:12	15.44958	1.00000	11.88104	15.95876	chrome	42.68240	18.99142	11.85555	7571346062890	lower	50.66015	44.66903	177.23923	11.20330	409964	81.46434	15.71200	1.40284	2391
11.95756	44.22235	14.64668	8.03732	lower	2019-08-13 15:56:11	14.63860	1.00000	13.78807	13.32837	chrome	55.87142	10.62547	13.20180	7956918421617	768	41.12796	38.41477	154.73022	16.90423	71325	33.33404	14.01152	5.30602	690
15.69910	60.33261	15.44661	0.14864	1280	2023-02-02 11:30:33	14.79335	1.00000	9.36174	12.60357	edge	70.22250	13.52843	12.67263	4917444944400	1080	35.71981	37.53790	66.01196	12.91291	728147	34.25401	14.31327	3.05068	2106
14.20358	30.60574	16.06819	0.01732	800	2021-12-19 17:38:39	11.62540	0.00000	11.42543	16.93692	safari	70.98713	17.45558	12.65752	3916371286769	768	39.58789	64.68926	207.26379	10.76028	112822	56.16906	14.02303	3.15864	980
15.99504	40.23729	12.53134	0.06573	1280	2020-10-08 01:20:57	13.70001	0.00000	11.05087	14.87919	firefox	59.49221	16.39218	11.99937	6107499534383	600	53.40873	47.27647	264.59310	12.09735	50366	59.14820	12.72932	7.21228	2401
13.11885	59.64103	18.54869	0.25046	1024	2019-05-06 09:55:31	13.98979	1.00000	13.34799	17.80477	safari	28.89153	14.31907	11.81943	2604212376052	1080	49.44371	47.12525	326.05069	13.43470	555616	36.30469	11.41884	5.48799	1866
16.39898	62.44886	11.00038	0.11713	1366	2021-03-12 15:00:33	11.26536	0.00000	11.99434	15.07453	chrome	41.77773	14.94501	13.95368	5021907075590	768	42.48610	25.07212	203.82490	12.67457	388500	39.05364	13.64814	6.34190	1416
15.83310	49.52374	8.93388	0.02706	1024	2021-11-01 14:23:53	8.73472	0.00000	11.24681	15.69676	edge	67.13481	18.45792	13.11837	7825346190764	600	37.32200	42.95530	160.44272	11.20828	179484	70.19216	13.05926	3.36336	541
15.06994	40.63762	13.63202	0.03468	1024	2018-10-11 13:37:53	15.61723	1.00000	12.17285	15.02549	chrome	51.43103	17.08218	14.03840	8189349805223	600	32.55524	53.52933	221.39557	11.45337	1377492	69.63631	14.39249	1.51884	441
10.38536	44.25309	12.22445	0.00125	1024	2021-03-19 18:03:44	12.61719	0.00000	13.82185	14.77799	edge	56.55495	22.63112	14.07662	8871693103680	1080	35.41783	42.88360	112.12347	8.14113	244946	51.43683	12.77194	1.36177	2477
16.71808	69.28388	13.25146	0.05602	higher	2019-06-28 22:11:51	16.55567	1.00000	13.94895	14.81268	mobile	47.32656	14.14827	14.14203	4586492501660	600	42.06096	35.44137	92.59459	11.93932	540470	24.10356	13.40378	3.08950	282
12.91554	69.44099	14.77484	2.88008	1280	2022-06-21 12:37:45	7.99049	0.00000	14.42755	13.02722	mobile	46.51324	7.01548	14.50194	6349238922413	600	64.74044	47.63280	150.54863	15.87789	1157028	48.68190	12.35285	15.19961	1280
10.60479	48.72355	12.75802	2.32340	1920	2020-07-25 19:28:51	15.46287	1.00000	14.93588	10.35603	edge	67.61972	11.05225	13.36926	7923957824891	768	56.29629	59.17362	126.68887	15.66311	370012	59.36655	13.25152	0.93336	2029
14.87842	42.76436	14.52999	0.15979	1280	2020-04-29 23:12:00	10.69416	0.00000	12.29171	13.84473	chrome	54.42626	11.85533	13.99493	3837374905986	1024	52.36105	73.56801	129.35170	12.98385	281676	32.23861	12.69433	1.50898	776
16.39994	61.84236	10.01688	0.03542	lower	2019-05-19 15:44:46	11.39723	0.00000	12.87935	15.11856	chrome	41.92458	16.17089	12.50080	6060263236350	1080	48.84302	32.66636	181.15758	11.47484	565337	68.97490	12.92109	6.16632	276
16.97572	57.47160	15.47876	0.01290	1280	2022-01-31 02:22:59	13.02649	0.00000	10.22055	15.84002	chrome	37.07587	16.22887	13.85720	0763738380768	600	56.03695	51.26788	140.20234	10.47026	726966	27.61158	12.59077	1.84772	506
15.48006	67.10086	14.47546	0.02107	1024	2021-03-25 08:09:53	14.49821	1.00000	9.94268	13.79012	edge	48.36672	16.80021	12.62501	0298451809536	600	58.43562	37.08818	156.71300	10.94923	1126817	58.95612	11.77323	1.95895	267
17.40581	51.73029	12.98296	0.27997	1366	2023-05-19 15:43:25	17.27759	1.00000	15.74247	15.16783	edge	61.56060	11.34494	13.29640	1108299962289	1080	36.08230	54.18901	195.65252	13.54656	898989	70.98892	13.74028	0.81844	651
10.18184	32.80948	13.66623	1.88940	800	2021-06-06 12:42:50	15.02386	1.00000	15.67144	11.25636	edge	74.00595	11.01997	12.95270	0402632692897	600	42.95480	36.42188	226.58044	15.45634	1031799	34.60384	14.46939	2.89822	1684
14.24654	48.96842	17.51218	0.18600	1920	2023-03-11 22:59:44	13.99460	1.00000	9.65443	14.05135	chrome	46.66332	13.89578	13.19319	2299905324085	1024	52.36868	50.93672	142.79974	13.13752	244635	24.63152	12.89518	2.15035	1954
14.31463	28.25458	11.56000	0.02083	lower	2020-09-15 05:17:44	12.10839	0.00000	11.40434	15.16579	safari	55.54949	19.02169	14.69369	4402525340405	600	26.11682	70.91868	112.67635	10.92977	19263	49.67023	13.42126	6.89171	104
12.64648	52.83977	15.83081	0.18799	higher	2022-06-05 07:19:20	10.63221	0.00000	14.11814	16.09161	edge	38.91646	13.32590	14.94757	3381198458215	800	33.34876	47.54977	132.25966	13.14956	1193509	55.21408	14.58082	1.17593	1772
12.47751	41.53767	15.47142	1.33764	1366	2020-10-10 08:46:43	14.51483	1.00000	18.86078	9.19893	opera	52.47181	3.24178	14.98825	9905238458542	1024	63.48651	44.54319	89.97155	15.11068	187512	56.04974	14.00723	0.31274	2474
13.84196	49.59975	16.74229	0.17731	1366	2020-11-25 14:44:59	14.78329	1.00000	12.06451	15.65969	chrome	45.88507	14.70496	13.28763	3107639819700	600	59.89177	47.02074	124.90604	13.08971	1351149	13.23801	13.27664	8.29226	188
14.26801	35.14369	15.14102	0.02433	1920	2019-06-13 10:57:36	10.47076	0.00000	10.28694	15.76286	chrome	60.69684	17.10580	13.41025	7055243814344	800	52.86756	49.67471	224.51700	11.09000	154863	9.45593	13.91242	4.94000	1821
13.05129	43.83948	18.34308	2.02586	1024	2019-04-01 17:59:57	12.88414	1.00000	11.24978	14.48168	chrome	36.10590	10.70299	13.68911	2351974098660	lower	57.83251	42.40928	129.23716	15.52616	696531	47.95024	14.51645	7.06340	2410
17.60997	34.29831	12.06556	0.01406	1920	2019-03-02 08:49:08	16.17628	1.00000	11.35087	13.14439	edge	47.26029	15.95061	12.62555	2084115929959	1024	52.06559	32.03944	155.23605	10.55623	244699	43.05136	12.35172	0.99991	708
13.26715	46.80049	16.74260	0.05355	lower	2022-12-26 18:20:21	14.22998	1.00000	11.13499	16.48754	other	61.23332	17.66556	14.90898	8141201364460	lower	50.57060	46.34145	112.26964	11.89011	1463695	49.33306	12.02586	5.10353	1567
10.71583	51.63266	17.01723	0.00226	1366	2019-01-16 00:37:27	13.02166	1.00000	8.68780	17.70294	firefox	78.80244	25.45349	13.92542	8612248406814	1080	29.51972	54.58384	237.21616	8.68995	1194681	84.57968	15.47684	5.21089	1798
14.29356	46.46925	16.31188	0.03729	1920	2022-06-27 00:47:39	12.58277	0.00000	13.21087	17.31585	edge	48.98979	15.74936	13.28865	8665682889408	lower	61.17073	50.47279	151.32353	11.53480	289953	66.64077	13.54632	1.05179	1904
14.03083	47.11033	16.70208	0.04232	1024	2022-04-11 04:24:07	10.89830	0.00000	11.88215	17.59540	chrome	31.58824	16.22406	11.41913	1724779788387	600	34.86066	30.39278	109.11383	11.65347	1376205	38.26288	13.77901	2.17577	149
15.73538	24.60357	14.14696	0.10951	1280	2020-04-24 17:37:10	11.89165	0.00000	12.32625	13.67194	chrome	51.11203	12.03919	14.87077	9131763782665	1024	49.51420	59.08280	156.82532	12.60884	1200596	49.57053	12.57695	0.92276	875
17.10392	54.96288	11.88875	0.02814	1280	2021-06-29 00:54:27	16.59609	1.00000	11.91348	13.51585	firefox	65.08659	15.93753	13.80794	5839383426528	800		47.71546	122.09361	11.24244	1208516	28.84090	13.00394	3.13877	434
13.03047	41.76140	16.77656	0.18043	1024	2022-07-28 00:12:03	14.10173	1.00000	10.31025	15.23289	other	80.76983	16.15295	14.33397	5076996991825	lower	30.85591	61.62683	195.13150	13.10521	273685	65.13231	12.10095	2.70473	719
17.27264	60.71408	11.20779	0.11890	800	2020-03-25 00:27:16	14.27812	0.00000	11.37070	14.47895	chrome	45.06736	15.23772	12.62487	4948791219392	600	43.87825	45.66230	150.00890	12.69025	771125	31.87563	14.32499	7.74370	1172
7.45069	68.34208	13.81199	3.22721	1920	2020-12-13 07:28:08	12.86379	1.00000	19.47846	10.51715	other	63.53215	8.13487	13.98790	4888401229130	lower	34.82256	39.57730	143.82587	15.99172	988880	45.45910	14.19698	5.99688	351
13.85398	63.06981	15.31133	0.03856	lower	2023-04-05 08:58:59	11.74897	0.00000	12.54411	15.50026	firefox	70.48663	15.35385	14.13333	4175751376769	600	47.74558	55.79530	128.35581	11.56065	985531	53.81603	12.98963	2.40172	509
13.39597	47.51595	15.67372	0.02723	800	2019-07-02 06:09:12	14.59218	1.00000	10.35065	15.79331	edge	61.52824	19.12778	14.22536	7096082885058	1080	63.73244	39.24239	87.16926	11.20832	981644	65.43898	13.87373	2.40566	2424
13.01707	58.91532	16.54889	0.24783	lower	2022-02-01 07:38:08	15.47814	1.00000	15.93524	10.00607	chrome	68.48124	7.15566	12.54353	9783459868193	1080	55.32404	31.65955	225.87786	13.42339	227869	52.95255	13.54500	1.85082	1337
18.03188	33.11248	9.76218	0.22057	1024	2022-08-14 03:04:34	9.71275	0.00000	11.91462	14.50991	safari	55.53025	12.63975	13.99599	4247307509133	1024	33.52808	50.92059	89.93349	13.30618	1362952	43.11948	12.53007	3.21668	2422
14.72061	44.74007	14.81489	0.02819	1920	2019-08-15 02:11:22	13.08359	0.00000	12.61461	15.77255	firefox	62.70880	15.99939	12.68694	1593652992056	1024	60.35928	67.17387	92.31505	11.23974	599384	61.15318	13.96772	6.04996	467
19.05564	49.01313	9.11216	0.25047	1024	2019-08-19 22:00:35	7.38378	0.00000	14.27427	15.45861	chrome	61.32406	10.00745	12.24333	5985868813243	lower	62.80185	69.85037	93.21292	13.43544	346430	61.93662	13.25802	1.74098	247
15.59352	56.15856	16.54677	1.17856	1366	2020-02-25 21:18:38	16.62581	1.00000	13.63381	11.04666	edge	49.91956	6.68025	12.60401	8918064802251	1080	65.29977	63.30873	283.54209	14.98416	31878	56.70751	13.38709	4.72251	636
16.95520	41.30449	13.26730	0.16738	1920	2023-02-26 06:21:34	12.56593	0.00000	13.57143	14.15792	safari	35.53096	10.88204	13.76911	8081094497916	lower	27.58425	50.23396	165.53177	13.03070	693370	22.50062	13.26480	3.88968	1714
16.04928	49.86217	14.48125	0.05271	1024	2022-09-23 03:58:29	11.95958	0.00000	11.60167	13.15382	chrome	65.70561	12.36274	14.51260	4584430238081	1024	43.26636	54.16736	128.26627	11.87535	241079	23.42935	13.19536	1.85642	1421
14.58178	52.02848	15.52403	0.14476	800	2022-12-17 07:13:22	12.76990	0.00000	10.59960	15.12366	mobile	57.90908	14.96118	13.54922	2907783957461	800	58.76794	38.09501	180.01953	12.88340	70211	36.45410	13.57004	5.96910	2424
13.83077	73.23089	12.71903	0.04376	1280	2022-09-19 10:20:53	13.89326	0.00000	10.80977	15.64085	chrome	39.13673	19.58348	14.43377	3021852752661	1080	54.90443	33.82136	66.58563	11.69096	56775	56.56147	14.05744	2.96070	884
12.21108	83.08689	15.87351	1.30012	higher	2021-08-03 10:14:35	15.31610	1.00000	15.51210	11.30401	other	40.24815	8.25906	15.69121	0589571189999	lower	42.33727	55.51726	142.41918	15.08226	1223622	30.70968	12.68701	2.43151	322
13.60169	43.94232	17.85863	0.01014	800	2023-03-15 06:54:23	13.18475	1.00000	7.49100	15.06730	firefox	55.84458	19.40983	13.05410	7447914832335	600	39.87555	31.09153	179.24943	10.20340	1028467	74.98069	13.61896	6.47989	2001
13.28647	64.82932	14.81406	0.01534	1920	2021-12-26 14:57:31	10.65607	0.00000	10.63303	16.13060	opera	44.44394	18.77249	13.27440	0414418751520	600	20.96130	63.99601	146.40347	10.66067	199156	50.94961	11.86645	1.41922	1388
12.87657	60.44819	16.10224	0.01775	lower	2020-11-09 02:14:17	12.16185	0.00000	12.85686	17.32893	edge	66.31255	18.04049	13.52281	8674152457702	800	43.66460	35.27986	293.21509	10.76355	454364	40.47174	12.20963	8.62928	1541
11.55200	53.49634	12.59938	0.00248	800	2020-10-04 15:40:30	12.98284	0.00000	10.20909	15.59941	edge	38.13975	24.74615	12.82086	7197025642124	1080	69.20458	58.37553	204.70053	8.60653	650580	60.24661	13.30885	0.33990	2215
15.65128	66.73777	14.69790	0.00825	lower	2023-01-02 13:02:23	14.99052	1.00000	11.03084	14.81003	firefox	41.51529	17.63963	13.29690	4439150722535	1024	58.69770	51.61244	111.26883	10.01539	467904	41.36132	13.91684	6.79013	1115
15.89308	53.84241	16.03394	0.05531	1024	2019-05-19 21:57:55	11.22755	0.00000	10.95318	16.40242	edge	57.33683	14.57088	13.62202	9452496509016	768	42.69995	51.32305	191.59925	11.91855	111765	34.01391	13.60117	2.06924	1928
14.53804	60.93546	16.73877	0.02917	1366	2023-04-03 10:05:51	14.00644	1.00000	9.85454	14.91347	mobile	51.10820	16.59098	13.85035	6171672744296	1024	50.51708	63.53568	203.61357	11.29628	175219	42.28020	12.66956	1.29492	1429
14.38955	48.27043	16.67150	0.47870	800	2022-09-12 12:24:36	15.53308	1.00000	13.47817	11.12157	edge	65.74799	8.27095	13.13178	8805038267041	1024	43.83439	50.20425	263.31165	14.08311	198262	44.05387	14.24429	1.53348	305
15.05680	45.17892	12.58166	0.09803	lower	2022-04-07 14:57:18	12.12762	0.00000	11.07716	14.31972	edge	49.87839	15.61219	10.98783	7900840393894	768	52.57584	67.54477	187.44646	12.49509	773276	72.13171	12.53201	6.88365	1270
10.85971	51.34326	14.71627	0.65793	1024	2020-08-22 00:53:45	16.06009	1.00000	13.15927	12.38715	edge	61.72545	14.21429	14.34214	0626064725774	800	44.05523	64.26261	95.29516	14.40127	1443743	79.27596	12.99298	2.44650	553
15.02092	39.37265	15.96718	0.04943	lower	2021-12-27 15:12:41	14.99364	1.00000	11.44669	15.65756	other	33.70408	16.01933	14.67837	5917542092101	768	65.57931	47.54703	87.26147	11.81066	536882	52.28068	13.89778	0.72238	872
15.16809	47.54134	15.61865	0.03865	1024	2019-02-15 09:20:27	11.16894	0.00000	10.94549	15.88241	firefox	56.66176	15.36329	14.35020	8385580389694	higher	45.77090	57.76170	249.74072	11.56421	499774	51.69851	13.09831	2.48709	731
17.84302	51.98241	10.97444	0.16097	lower	2023-02-06 01:36:50	9.40098	0.00000	12.78530	16.81504	edge	55.07212	13.52262	12.41770	0652400713426	lower	55.37829	41.15604	87.52271	12.99257	793548	78.36828	15.20426	4.18613	404
10.99504	49.81595	13.73959	0.64925	lower	2022-06-23 21:25:46	16.67866	1.00000	15.61374	9.98938	edge	44.65718	10.83787	14.39815	0364225530934	higher	33.84703	78.02379	130.19605	14.38744	116469	44.82791	13.59361	10.13174	1940
14.64226	61.52523	13.42782	0.04986	1920	2021-07-22 12:12:08	15.47886	1.00000	11.11553	14.42530	chrome	45.90295	17.52050	13.09879	9697433670439	lower	48.32666	66.22022	185.96716	11.81735	540282	42.48370	13.07824	4.21464	839
14.80628	53.71068	16.07756	2.00860	lower	2020-04-09 10:40:39	16.01948	1.00000	11.30703	11.74708	edge	29.74748	9.51767	12.85845	5930810315115	768	53.70505	50.74112	206.51618	15.51757	1322782	57.79292	13.59102	1.49464	1086
11.04753	71.37716	15.08982	2.24618	1366	2019-10-10 10:16:47	12.80367	1.00000	14.78763	10.67693	other	23.94573	8.29295	14.46027	4317292121686	800	42.10515	59.84010	148.19630	15.62927	1432673	46.10685	12.96046	5.21111	252
12.75499	59.19887	15.35504	0.05108	1366	2019-12-22 09:34:02	10.74839	0.00000	12.61381	15.99178	mobile	56.14016	16.01071	12.84903	9793903301282	800	51.53238	49.13854	268.49085	11.84682	1252519	36.52892	14.17722	2.75929	2387
16.37571	38.99483	11.71249	0.06785	1920	2023-02-19 02:02:06	10.28747	0.00000	12.58452	16.43974	opera	49.35300	15.34598	14.32982	6703896687686	768	65.81502	54.24666	126.53791	12.12025	878052	27.75511	13.13922	2.13737	816
11.43399	29.01170	14.28878	5.35040	1920	2023-03-21 18:26:41	15.91516	1.00000	11.43235	13.25353	edge	68.15935	14.15443	13.79743	2386782665124	lower	46.33986	15.55056	100.56434	16.49735	1376513	35.42350	12.93174	6.46512	1419
14.73332	55.71516	11.38787	0.03449	1280	2020-10-05 01:18:42	12.14732	0.00000	9.87268	16.49691	other	47.61811	20.77491	14.34274	9334076446464	768	57.91201	42.11435	155.20141	11.45069	863457	15.46167	13.15259	3.70561	778
15.55261	43.40169	15.14265	0.01958	1280	2023-03-16 19:20:02	14.84798	1.00000	12.23437	15.20073	firefox	35.72160	15.87791	14.21181	1041293135559	1080	46.05902	32.85996	144.76032	10.89551	1387934	65.39441	13.70277	2.59006	2163
14.77048	49.98380	12.66115	0.09467	1366	2020-08-11 22:02:16	12.75608	0.00000	12.97051	14.35918	edge	37.41032	14.59351	15.69884	7253542102746	1024	42.00441	60.51918	195.53050	12.46275	1463699	24.73877	13.60788	4.74096	210
11.17271	67.01658	14.76409	0.29495	1920	2022-04-20 05:26:44	17.20476	1.00000	18.16498	12.85278	edge	56.78843	11.47369	14.84717	2818714055746	1080	34.84874	49.18355	236.29762	13.59847	1278659	60.96552	12.55502	6.37836	665
15.43746	55.19982	11.27765	0.06946	1024	2021-09-07 20:33:12	10.97814	0.00000	14.58309	14.50505	edge	56.98104	13.34040	12.25634	6311702317414	600	27.07388	55.17967	207.68743	12.14943	1144402	57.96447	14.28970	4.56847	1854
12.28489	67.68144	14.80193	0.02301	1024	2022-02-03 08:45:03	14.74542	1.00000	12.77865	17.62339	chrome	62.79224	20.68236	13.38553	8902014005601	1080	46.13834	40.31726	109.08020	11.04024	191588	53.12850	13.75170	5.01498	1423
14.42168	48.43371	17.35261	0.39714	1280	2020-10-25 09:49:46	15.29049	1.00000	16.99710	10.47300	edge	60.24052	4.33733	12.59661	0642573608674	1080	26.64795	66.22541	101.05065	13.89629	1361848	56.29600	13.81289	4.71998	1456
14.37180	41.71680	12.73192	0.03182	1024	2022-12-02 03:49:31	10.71486	0.00000	11.82198	15.19710	opera	41.96997	16.80760	15.08432	1168136766395	1080	32.30383	44.89566	80.83714	11.35935	1434329	37.60477	13.75641	2.46856	1071
17.97185	43.38698	11.27471	0.27128	1024	2023-08-23 13:38:42	11.15814	0.00000	13.44574	14.82654	firefox	31.93643	11.05707	13.23277	1898249027266	800	43.91271	59.24834	238.33174	13.51476	758483	59.20876	13.68418	2.59143	1325
16.27789	43.89412	14.37282	0.03086	1280	2019-12-27 19:25:13	12.18272	0.00000	10.81012	13.17482	edge	42.99195	13.51819	12.21614	1362098148606	800	53.68702	51.44308	166.47264	11.33342	1175275	43.09346	13.84884	2.67322	1461
17.14062	63.43456	14.23518	0.14203	1366	2022-04-20 10:23:10	16.66156	1.00000	14.60383	15.00859	chrome	34.83685	11.85873	15.14694	0457422529310	768	23.31381	53.77929	140.41793	12.86761	1281555	25.85775	12.71211	0.40108	610
12.36954	50.51625	14.25596	7.75655	800	2021-10-17 16:04:54	15.09300	1.00000	11.84758	12.24523	chrome	35.12179	11.35441	11.95324	4978458396371	1024	53.49088	44.64190	160.16204	16.86871	205823	45.91792	12.34691	6.87409	940
10.79681	56.98263	15.93004	0.43404	800	2020-09-07 00:11:54	14.19565	1.00000	16.37125	11.47484	edge	44.06483	9.51928	13.57850	4958500599318	600	32.48322	45.37927	47.25113	13.98565	592826	47.09899	12.68891	8.66513	1162
15.62527	41.53148	14.19919	0.11505	1920	2020-06-29 10:52:47	15.64767	1.00000	11.99324	13.55001	edge	62.35215	13.81633	14.02995	0143603233380	600	32.72535	53.16779	222.47566	12.65663	1436697	65.66953	13.79633	3.82188	2095
13.19527	41.60439	15.34833	5.26942	800	2021-04-19 15:58:46	14.19271	1.00000	14.42608	11.10722	other	48.60744	6.63978	12.98881	1961568135155	1080		37.59399	197.48290	16.48208	1101213	69.44769	14.83656	0.08415	715
11.43419	42.30454	15.26862	1.22403	1366	2020-05-25 23:30:26	14.67962	1.00000	12.92374	11.64592	chrome	32.38692	11.62383	12.84426	0451052749247	lower	42.29686	48.56726	170.28011	15.02185	52657	57.36408	12.92747	2.53610	1999
10.32358	41.49543	15.58476	1.79773	1280	2022-03-13 08:54:18	13.24698	1.00000	14.50249	12.69570	edge	24.09425	11.09372	12.05533	8557228018888	1080	41.80199	66.15936	56.72819	15.40654	1405690	51.38715	12.01869	2.05131	2304
13.64757	34.65554	16.04052	0.02262	1280	2022-07-12 21:20:24	11.31513	0.00000	11.65669	17.25262	edge	32.41423	17.69046	11.78327	5028501257780	800	45.86941	52.60195	157.22295	11.02805	243085	39.55828	13.21120	5.19814	920
12.04105	45.73557	18.72429	1.82907	800	2023-04-30 21:06:57	13.65174	1.00000	12.28427	16.80548	chrome	49.56130	13.06492	12.91091	1263475217550	800	78.11837	70.19126	190.57707	15.42395	713600	61.71217	14.59531	1.37101	873
12.26553	68.29223	15.90475	0.29419	1024	2021-07-23 04:12:36	16.34645	1.00000	16.78282	11.51203	mobile	54.74917	9.19941	13.32294	5468479479775	600	66.67522	56.53464	156.51075	13.59529	1171646	46.11207	12.78294	2.45294	588
13.82133	83.61199	10.79110	0.03509	1280	2021-02-13 21:13:34	12.65703	1.00000	11.16918	13.70580	edge	69.63156	18.59257	12.52345	8370267280432	768	33.24277	47.69673	175.54649	11.45569	305703	39.08528	14.19572	4.52053	2113
13.32579	51.26134	15.29521	0.02947	1920	2022-04-12 20:38:23	10.93696	0.00000	11.81285	15.68924	safari	38.18255	16.52889	13.72349	3686904975261	lower	21.52255	66.64198	225.32543	11.29167	1093241	58.93872	13.23289	4.30130	2288
16.51745	43.97525	14.86074	0.08135	lower	2020-10-15 13:09:01	10.49226	0.00000	13.44969	15.06123	chrome	62.80596	10.87106	14.73271	6949694723632	1080	39.42641	45.78224	185.82296	12.31156	526722	81.83348	13.38158	4.91626	761
11.11895	64.66571	15.15883	2.07632	1920	2022-01-15 20:09:16	14.50770	1.00000	13.71059	12.93666	other	63.44168	11.95524	13.30383	2453712552172	1080	47.89877	51.50611	244.95322	15.55066	478682	45.97573	13.55276	2.39301	778
15.90926	69.18594	15.22765	0.15253	1280	2023-06-29 20:29:02	15.28055	1.00000	13.80584	14.87258	chrome	47.30212	12.13084	13.95386	0279505394888	768	35.84918	51.89511	202.47962	12.93607	1382052	38.70654	12.14992	5.12113	18
